positionError,rangeError,velocityError,azimuthError,elevationError,dopplerPeakPower,dopplerpeakToAverage,isLos
1.76738322548983,1.81970818202331,0.111539859288217,0,0,6.78325791892527e-05,22.7195341488166,1
0.0294380843911253,0.121073047529421,0.110898085571351,0,0,1.7519348424105e-05,16.0728618019766,1
0.165520528937864,0.0691211312939117,0.28964785028262,0,0,3.87781586142064e-05,19.6047757473656,1
0.815849968965068,0.89949347832345,0.484117541333873,0,0,2.97787944187311e-05,20.0759071085706,1
1.12450620834992,1.04212345986082,0.759330821908771,0,0,2.43734137819807e-05,20.5453522486141,1
0.800190475638516,0.888180695023266,0.164203871037206,0,0,4.05184493837657e-06,17.5424668339013,1
0.997759749413818,0.904146692252368,0.182365567690844,0,0,7.3903218408453e-06,18.7364405650379,1
1.13815061669268,1.22731501127771,0.111855605517944,0,0,1.66448739719156e-05,20.2940917035185,1
0.0985234390139351,0.0256838512459012,0.170234482277253,0,0,2.49404010329702e-05,21.3241020473331,1
1.77299293602254,1.70954708846662,0.0516454629249647,0,0,2.10457143807812e-05,18.6886557856359,1
0.921433714083765,0.987061598718924,0.374511456872426,0,0,9.06752804326062e-05,21.7570436500188,1
0.986947706264517,0.925209365813004,0.252823560980331,0,0,5.63216271420175e-05,21.8518639011926,1
1.78120029584955,1.69898214933693,0.109513048345718,0,0,6.93392534881617e-05,20.8181530689898,1
0.00844065636289485,0.0943211924658272,0.0769914795337776,0,0,4.3179823448767e-05,22.025915362771,1
0.880941081166487,0.973218117827003,0.138962617481702,0,0,5.99686889899463e-05,21.8888629619133,1
0.0382363182843298,0.108716432095491,0.276001779565724,0,0,0.000112198138460033,23.52980084057,1
0.0617049582210224,0.0264211616327543,0.536899184262873,0,0,3.76802262620524e-05,22.3134913363816,1
0.027435923188947,0.089184855956006,0.722634829295124,0,0,0.000134364191317816,24.1094086629664,1
0.0962027599587884,0.0160308336416506,0.0702496809557278,0,0,5.14286095489981e-05,18.7947948043783,1
1.81605986940713,1.8835360306158,0.407133723398637,0,0,4.18048752959211e-05,18.8603608569966,1
0.138596252179417,0.194113105482984,0.478896973236453,0,0,8.53144515743116e-05,25.7513299358575,1
0.943878061718288,0.853255858332489,0.124142037956983,0,0,2.44451003691434e-05,14.5579461186019,1
0.109281105036046,0.182659377513517,0.471271328472358,0,0,4.89717025538238e-05,23.0438398323002,1
0.168266068840302,0.255697236309629,0.516140486835077,0,0,1.94811592807381e-05,18.6970838573343,1
1.14591466065944,1.21072930518747,0.123895354720055,0,0,0.000100630544332497,21.1272905150585,1
1.15915056568654,1.09282695135926,0.282820812746936,0,0,2.81495669173104e-05,20.6344239932355,1
0.883727200985309,0.963510284373285,0.254481131377638,0,0,0.000175090341656844,22.6250894154738,1
0.858235030472976,0.956562906588431,0.499806601435264,0,0,2.9817661098221e-05,21.8899475500268,1
0.144583406703569,0.217997978136395,0.399724166267355,0,0,7.77306130566232e-05,22.7024100403777,1
0.13478021680447,0.208868522318113,0.441945078724146,0,0,1.64462270613662e-05,15.7281228194238,1
0.16206898961354,0.248679854659031,0.426347171931837,0,0,1.54212415434445e-05,17.0895907007951,1
0.0316918085412157,0.0511801262681502,0.49807226730228,0,0,4.35121061163806e-05,22.8719248040547,1
0.0308406462990146,0.0512899809966711,0.633955927895594,0,0,3.37761543170852e-05,22.8949158126388,1
0.0215256871308445,0.0540910866950526,0.725516928323629,0,0,5.08391254243945e-05,21.0204164758517,1
0.897574869069346,0.81087577960551,0.506274629984188,0,0,1.00701833590125e-05,14.0669692907368,1
0.103938917012194,0.163462207216526,0.437808358132003,0,0,0.000278032983123595,24.5414911091974,1
1.64766445399055,1.56694561886013,0.783997896873791,0,0,3.41461758345419e-06,16.1445879304477,1
0.165323497247727,0.250179025454145,0.737976642074709,0,0,2.4063570878774e-05,14.4183841212379,1
1.01835336985265,1.08300337951667,0.719510904535891,0,0,5.93095147017251e-05,23.0753705132521,1
1.87165371939003,1.80174914977658,0.446911421335507,0,0,7.50416046062702e-05,20.9535530475705,1
0.976358001683535,1.03517102074053,0.744221357025786,0,0,3.81353619066982e-05,23.1192795515673,1
1.05145686429936,1.12074005982691,0.218835811828743,0,0,2.11222155204549e-05,20.5624912788787,1
0.0801889169772333,0.171638526066147,0.62046634135649,0,0,1.4146935624486e-05,18.2773809459897,1
0.0551562016210317,0.00745077217845846,0.492013691745687,0,0,7.33121608168282e-05,24.4459484881161,1
1.78919120991185,1.86308537806491,0.368555646452656,0,0,6.29513120500728e-05,20.5466509551709,1
0.923760023984489,0.865234470195162,0.575703079475272,0,0,0.000244476941328376,23.3003848164791,1
0.0369026982894145,0.0341868029845216,0.250011236460738,0,0,0.000105235766302977,23.7598479054973,1
1.04731837520131,1.1171640512699,0.00208482051068515,0,0,0.000114989105584202,22.1397442934108,1
0.801800729238696,0.875819077006213,0.71686080893047,0,0,3.76150626028597e-05,17.2102548040563,1
0.182539417187866,0.278395359022511,0.101499592591146,0,0,1.39646369119546e-05,14.3086459026158,1
0.117683915152766,0.0445363244251098,0.105387299434654,0,0,6.41844574037845e-06,14.3449413295637,1
1.04980582146229,1.1362777137,0.313187865944341,0,0,3.28350899231176e-05,21.2078749454192,1
1.01428990383759,0.947475593946848,0.525634227265791,0,0,3.21114262521231e-05,21.7508340428156,1
0.859613222278122,0.933098562168567,0.326508683088416,0,0,2.08209634252852e-05,19.2173181180092,1
1.13026531636085,1.21736633725203,0.706153295195324,0,0,6.08345897234133e-05,15.2012399783845,1
1.06502619390227,1.1236917380925,0.753271083463073,0,0,2.15505881306789e-05,17.820350634979,1
0.157241174889,0.0678159526004265,0.471662488763253,0,0,5.61916373570698e-05,18.4067652356657,1
0.995540130287569,1.08046248340429,0.55786411477342,0,0,4.8439029252844e-06,15.9887043326763,1
1.83766602690581,1.74448054905901,0.217374542329679,0,0,1.48721696662638e-05,10.6716321675906,1
0.881365841920173,0.794226662234166,0.634507690951762,0,0,7.15717724739286e-06,12.2811736190372,1
0.129190248363782,0.0495447744734747,0.500914460769952,0,0,3.31468147155599e-05,19.9868309521144,1
0.918752473260951,0.836255696514854,0.406348336062434,0,0,3.64821425057952e-05,22.1994474682563,1
1.13442027938785,1.04042896679971,3.38252824322266,0,0,1.15249668428018e-06,11.7520793160262,1
1.60116572836139,1.51003756217142,0.207787722181455,0,0,3.96697734633381e-06,13.7012709746076,1
1.76708928774676,1.86137891212644,0.187971254615097,0,0,4.7447449097166e-06,16.9072176806078,1
0.949591464563396,1.0334154918915,0.757135082395578,0,0,9.00387441168327e-06,15.8615708491591,1
1.8314074710224,1.92204337749558,0.167826675492865,0,0,1.72961892108492e-05,12.0432761134075,1
